Centrum Informatyczne Edukacji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dane identyfikacyjne szkół i placówek według danych SIO z 30 września 2015r.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nr 2015.09.30/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Słowniki do kodów zawarte są w załączonych plikach (slowniki.xls, podzial terytorialny.xls)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lp.,woj,pow,gm,Miejscowość,Klasa wielk.,Typ,Złożoność,"Nazwa szkoły, placówki",Patron,Ulica,Nr domu,Kod poczt.,Poczta,Telefon,Fax,WWW,Publiczność,Kateg. uczniów,Spec. szkoły,Związ. organiz.,Identyfikacja organu prowadzącego,Nazwa,woj,pow,gm,typ gminy,Indetyfikacja organu rejestrującego,Nazwa,woj,pow,gm,Regon,"Uczniowie, wychow., słuchacze",dziewczęta,w oddziałach przedszk.,Oddziały,pełnozatrudnieni,niepełnozat (stos.pracy),niepełnozat (w etatach)
9154,22,09,04,Kałdowo,3,00003,002,Zespół Szkół w Gminie Malbork Szkoła Podstawowa z oddziałem przedszkolnym,,GŁÓWNA,5,82-200,MALBORK,556472705,556472705,,001,001,100,0100,0001,Gmina,22,09,04,Gm,,,,,,17000467000000,180,102,42,10.00,0,0,0.00
9279,22,13,10,Pączewo,3,00003,002,Publiczna Szkoła Podstawowa w Pączewie,,-,124,83-213,Pączewo,585621648,585621648,,001,001,100,0100,0001,Gmina,22,13,10,Gm,,,,,,19058376400000,180,82,39,8.00,0,0,0.00
9696,24,03,10,Pierściec,3,00003,002,Szkoła Podstawowa im. Zofii Kossak w Pierśćcu,Zofia Kossak,Jerzego Tomanka,8,43-430,Skoczów,338533951,338533951,www.sp6-piersciec.pl,001,001,100,0100,0001,Gmina,24,03,10,M-Gm,,,,,,07043466900000,180,99,0,9.00,0,0,0.00
10179,24,16,01,Poręba,2,00003,001,Szkoła Podstawowa nr 2,Jan Paweł II,Wiedzy,3,42-480,Poręba,326771074,326771074,wwwsp2-poreba.com,001,001,100,0100,0001,Gmina,24,16,01,M,,,,,,00073008100000,180,91,65,10.00,12,10,4.71
11448,28,03,02,Księży Dwór,3,00003,002,Szkoła Podstawowa w Zespole Szkół w Księżym Dworze,Janusz Korczak,Księży Dwór,32,13-200,Działdowo,236972575,236972575,www.szkolaksiezydwor.mazury.pl,001,001,100,0100,0001,Gmina,28,03,02,Gm,,,,,,00113760000000,180,97,40,11.00,0,0,0.00
11641,28,11,03,Kozłowo,3,00003,002,Szkoła podstawowa w Kozłowie,Marii Zientary-Malewskiej,Szkolna 6,,13-124,Kozłowo,896267026,896267026,zspkozlowo.pl,001,001,100,0100,0001,Gmina,28,11,03,Gm,,,,,,00056899900000,180,91,0,8.00,0,0,0.00
12090,30,06,01,Góra,3,00003,001,Szkoła Podstawowa w Górze,,Jarocińska,6,63-233,Jaraczewo,624709009,627409009,www.sp.gpra,001,001,100,0100,0001,Gmina,30,06,01,Gm,,,,,,00117183800000,180,91,20,9.00,11,2,1.00
12417,30,15,01,Michorzewo,3,00003,002,Szkoła Podstawowa w Michorzewie,Emilia Sczaniecka,Szkolna,2,64-316,Kuślin,614473036,614473036,www.spmichorzewo.cba.pl,001,001,100,0100,0001,Gmina,30,15,01,Gm,,,,,,00122764500000,180,78,0,8.00,0,0,0.00
513,02,21,08,Walim,3,00003,002,Publiczna Szkoła Podstawowa,,Boczna,8,58-320,Walim,748457350,748457350,psp.walim.pl,001,001,100,0100,0001,Gmina,02,21,08,Gm,,,,,,00059541800000,179,81,51,10.00,0,0,0.00
925,04,04,05,Dubielno,3,00003,001,Szkoła Podstawowa,Mikołaj Kopernik,,14,86-221,PAPOWO BISKUPIE,566769178,566769178,www.spdubielno.edu.page.org,001,001,100,0100,0001,Gmina,04,04,05,Gm,,,,,,00121149500000,179,82,36,10.00,14,5,1.76
1001,04,07,03,Wierzchosławice,3,00003,001,Szkoła Podstawowa im. Mikołaja Kopernika w Wierzchosławicach,Mikołaj Kopernik,,19,88-140,Gniewkowo,523512279,523512279,www.sp1wierzchoslawice.republika.pl,001,001,100,0100,0001,Gmina,04,07,03,M-Gm,,,,,,00114436200000,179,69,51,11.00,17,5,2.38
1227,04,14,11,Wielki Komorsk,3,00003,001,SzkołaPodstawowa im. Jana Pawła II Wielki Komorsk,Jan Paweł II,Grudziądzka,3,86-160,Warlubie,523326523,523326523,www.spkomorsk,001,001,100,0100,0001,Gmina,04,14,11,Gm,,,,,,00115524200000,179,92,37,10.00,14,4,1.19
2726,08,11,02,Żary,2,00003,002,Szkoła Podstawowa nr 10 w Żarach im. Armii Krajowej,Armii Krajowej,Pułaskiego,4,68-200,Żary,684793339,684793339,www.sp10zary.pl,001,001,100,0100,0001,Gmina,08,11,02,M,,,,,,97053004300000,179,86,0,10.00,0,0,0.00
2810,08,62,01,Zielona Góra,2,00003,001,Publiczna Szkoła Podstawowa w Ochli,mjr Henryk Sucharski,OCHLA-SZKOLNA,1,66-006,ZIELONA GÓRA,683211592,683211592,www.pspochla.republika.pl,001,001,100,0100,0001,Gmina,08,62,01,M,,,,,,97077786100000,179,79,0,8.00,16,8,3.75
3152,10,11,02,Pęczniew,3,00003,002,Szkoła Podstawowa,Kazimierz Deka-Deczyński,Główna,15,99-235,Pęczniew,436781522,436781522,,001,001,100,0100,0001,Gmina,10,11,02,Gm,,,,,,00055902600000,179,82,14,9.00,0,0,0.00
3231,10,13,06,Sadkowice,3,00003,002,Szkoła Podstawowa im. Janusz Korczaka w Sadkowicach,Janusz Korczak,,128,96-206,Sadkowice,468156168,468156168,www.zssadkowice.pl,001,001,100,0100,0001,Gmina,10,13,06,Gm,,,,,,00027337600000,179,80,0,11.00,0,0,0.00
3777,12,02,06,Kąty,3,00003,001,PUBLICZNA SZKOŁA PODSTAWOWA W KĄTACH,im.gen.Marcina Kątskiego,,21,32-862,PORĄBKA IWKOWSKA,146845202,146845202,www.pspkaty.edupage.org,001,001,100,0100,0001,Gmina,12,02,06,Gm,,,,,,00119000800000,179,91,33,9.00,13,4,1.45
4038,12,06,15,Bębło,3,00003,001,Szkoła Podstawowa w Bęble,-,Krakowska,76,32-089,Bębło,124193005,124193005,szkolabeblo.edupage.org,001,001,100,0100,0001,Gmina,12,06,15,Gm,,,,,,00123407100000,179,85,31,11.00,15,5,3.13
4107,12,07,07,Pisarzowa,3,00003,002,Szkoła Podstawowa w Pisarzowej,im. ks. Józefa Górszczyka,-------,346,34-654,Męcina,183328109,183328109,pisarzowa.pl,001,001,100,0100,0001,Gmina,12,07,07,Gm,,,,,,49067297800000,179,92,31,10.00,0,0,0.00
4109,12,07,07,Stara Wieś,3,00003,002,Zespół Szkół Nr 1 w Starej Wsi Szkoła Podstawowa Nr 1 im. Bohaterów Westerplatte w Starej Wsi,Bohaterów Westerplatte,,549,34-600,Limanowa,183329291,183329291,www.spstarawies1.edupage.org,001,001,100,0100,0001,Gmina,12,07,07,Gm,,,,,,49067283700000,179,87,36,9.00,0,0,0.00
4952,12,61,01,Kraków,2,00003,001,Szkoła Podstawowa nr 104,Jan Matejko,os.Wysokie,7,31-819,Kraków,126484196,126484196,www.sp104krakow.pl,001,001,100,0100,0001,Gmina,12,61,01,M,,,,,,00070923000000,179,77,19,9.00,10,16,7.92
6036,14,25,03,Jasieniec Iłżecki Górny,3,00003,001,Publiczna Szkoła Podstawowa w Jasieńcu Iłżeckim,"II Brygady AL ""Świt""",0,75,27-100,Iłża,486160022,486160022,,001,001,100,0100,0001,Gmina,14,25,03,M-Gm,,,,,,00119506900000,179,80,55,10.00,14,2,0.73
6133,14,26,10,Suchożebry,3,00003,002,Zespół Szkół Publicznych im. H. Sienkiewicza w Suchożebrach Szkoła Podstawowa,,Siedlecka,6,08-125,Suchożebry,256314506,256314506,www.suchozebry.edu.pl,001,001,100,0100,0001,Gmina,14,26,10,Gm,,,,,,00067979900000,179,76,0,10.00,0,0,0.00
6455,14,36,04,Tczów,3,00003,002,Szkoła Podstawowa im. Jana Pawła II w Tczowie,Jan Paweł II,-,113,26-706,Tczów,486768009,486768009,www.zstczow.szkolnastrona.pl,001,001,100,0100,0001,Gmina,14,36,04,Gm,,,,,,00055857000000,179,79,21,9.00,0,0,0.00
7149,16,07,09,Skoroszyce,3,00003,002,SZKOŁA PODSTAWOWA W SKOROSZYCACH,KOMISJA EDUKACJI NARODOWE,BRATERSTWA BRONI,9,48-320,SKOROSZYCE,774318026,774318026,www.wodip.opole.pl/~g_skoroszyce,001,001,100,0100,0001,Gmina,16,07,09,Gm,,,,,,00027054400000,179,73,0,8.00,0,0,0.00
7354,18,02,02,Domaradz,3,00003,002,Szkoła Podstawowa nr 1 w Domaradzu,ks. Prałat Antoni Kołodziej,,349,36-230,Domaradz,,,domaradzsp1.ehost.pl,001,001,100,0100,0001,Gmina,18,02,02,Gm,,,,,,00119748200000,179,90,25,9.00,0,0,0.00
7569,18,05,07,Nowy Żmigród,3,00003,002,Szkoła Podstawowa im. bł. ks. Władysława Findysza - Męczennika w Zespole Szkół w Nowym Żmigrodzie,im. bł. ks. Władysława Findysza - Męczennika,Mickiewicza,4,38-230,Nowy Żmigród,134415031,134435193,www.zs-nowyzmigrod.edu.pl,001,001,100,0100,0001,Gmina,18,05,07,Gm,,,,,,00059559400000,179,84,0,10.00,0,0,0.00
8211,18,17,07,Tarnawa Dolna,3,00003,001,Szkoła Podstawowa w Tarnawie Dolnej,Wincenty Witos,,28,38-516,TARNAWA DOLNA,134620046,134620046,,001,001,100,0100,0001,Gmina,18,17,07,M-Gm,,,,,,00120077000000,179,76,15,9.00,9,16,5.62
9869,24,06,09,Węglowice,3,00003,002,Zespół Szkół im. Synów Pułku w Węglowicach Szkoła Podstawowa,im. Synów Pułku,,3,42-133,Węglowice,343104105,343104105,,001,001,100,0100,0001,Gmina,24,06,09,Gm,,,,,,00119842900000,179,91,0,11.00,0,0,0.00
10307,24,61,01,Bielsko-Biała,2,00003,002,Szkoła Podstawowa Nr 22,Stefan Żeromski,Generała Grota Roweckiego,5,43-300,Bielsko-Biała,334960340,334960331,zeromski3lo.edu.pl,001,001,100,0100,0001,Gmina,24,61,01,M,,,,,,07281051000000,179,96,0,7.00,0,0,0.00
11216,26,09,05,Łoniów,3,00003,002,SZKOŁA PODSTAWOWA W ŁONIOWIE,,,104,27-670,ŁONIÓW,158669365,158669365,,001,001,100,0100,0001,Gmina,26,09,05,Gm,,,,,,00101629100000,179,91,0,9.00,0,0,0.00
11344,26,13,01,Kluczewsko,3,00003,002,Szkoła Podstawowa w Zespole Przedszkolno-Szkolnym,,Leśna,1,29-120,Kluczewsko,447814287,,spkluczewsko.na16.pl,001,001,100,0100,0001,Gmina,26,13,01,Gm,,,,,,26065634800000,179,90,0,11.00,0,0,0.00
12327,30,11,03,Stare Oborzyska,3,00003,002,Szkoła Podstawowa w Starych Oborzyskach,Jan Paweł II,Szkolna,1,64-000,Kościan,655114064,655114064,,001,001,100,0100,0001,Gmina,30,11,03,Gm,,,,,,30232504000000,179,93,0,9.00,0,0,0.00
13544,32,16,06,Lekowo,3,00003,002,Publiczna Szkoła Podstawowa w Lekowie,Ziemi Świdwińskiej,0,44c,78-312,Lekowo,943655693,943655693,www.zslekowo.szkolnastrona.pl,001,001,100,0100,0001,Gmina,32,16,06,Gm,,,,,,00117553000000,179,82,28,10.00,0,0,0.00
587,02,24,02,Ciepłowody,3,00003,002,Szkoła Podstawowa im. A. Mickiewicza Zespołu Szkół Samorządowych w Ciepłowodach,Adam Mickiewicz,Szkolna,2,57-211,Ciepłowody,748103444,748103444,www.szkola.cieplowody.pl,001,001,100,0100,0001,Gmina,02,24,02,Gm,,,,,,00084501600000,178,96,0,10.00,0,0,0.00
639,02,26,03,Pielgrzymka,3,00003,001,Szkoła Podstawowa w Pielgrzymce,Jan Paweł II,,109a,59-524,Pielgrzymka,768775094,768775094,sp.pielgrzymka.biz,001,001,100,0100,0001,Gmina,02,26,03,Gm,,,,,,00058164600000,178,84,29,10.00,15,6,2.56
917,04,04,02,Małe Łunawy,3,00003,001,Szkoła Podstawowa w Małych Łunawach,Bronisław Malinowski,,21,86-200,Chełmno,566865001,566865001,www.spmalelunawy.szkolnastrona.pl,001,001,100,0100,0001,Gmina,04,04,02,Gm,,,,,,00121134800000,178,88,42,10.00,16,2,1.11
2149,06,14,09,Gołąb,3,00003,001,Szkoła Podstawowa im. Stefana Czarnieckiego,im. Stefana Czarnieckiego,Puławska,32,24-100,Puławy,818813291,818813291,www.spgolab.szkolnastrona.pl,001,001,100,0100,0001,Gmina,06,14,09,Gm,,,,,,00115134000018,178,82,0,9.00,12,9,3.34
2995,10,06,08,Lipiny,3,00003,001,Szkoła Podstawowa,Maria Konopnicka,,14,92-701,Łódź,426484212,426484212,www.splipiny.witrynaszkolna.pl,001,001,100,0100,0001,Gmina,10,06,08,Gm,,,,,,00115787300000,178,86,60,11.00,18,6,2.90
4395,12,11,05,Zubrzyca Dolna,3,00003,002,Szkoła Podstawowa,Bolesława Chrobrego,Zubrzyca Dolna,257,34-484,Zubrzyca Górna,182642030,182642030,www.zszd.strefa.pl,001,001,100,0100,0001,Gmina,12,11,05,Gm,,,,,,49054883000000,178,98,46,9.00,0,0,0.00
4400,12,11,05,Zubrzyca Górna,3,00003,002,SZKOŁA PODSTAWOWA NR 2 W ZUBRZYCY GÓRNEJ,MARIA KONOPNICKA,ZUBRZYCA GÓRNA,482,34-484,ZUBRZYCA GÓRNA,182852716,182852716,www.gimzubrzyca.republika.pl,001,001,100,0100,0001,Gmina,12,11,05,Gm,,,,,,49054886000000,178,82,62,11.00,0,0,0.00
4801,12,17,04,Dzianisz,3,00003,002,Szkoła Podstawowa w Dzianiszu,im. Kurierów Tatrzańskich,DZIANISZ,201,34-514,DZIANISZ,182072578,182072578,www.dzianisz-szkola.pl,001,001,100,0100,0001,Gmina,12,17,04,Gm,,,,,,49067235200000,178,101,42,9.00,0,0,0.00
7067,16,05,04,Walce,3,00003,001,PUBLICZNA SZKOŁA PODSTAWOWA W WALCACH IM.JOSEPHA VON EICHENDORFFA,Joseph von Eichendorff,LIPOWA,2,47-344,WALCE,774660867,774660867,,001,001,100,0100,0001,Gmina,16,05,04,Gm,,,,,,00070296600000,178,86,0,10.00,15,5,2.40
7218,16,09,07,Gracze,3,00003,001,Szkoła Podstawowa w Graczach,27 Wołyńska Dywizja Armii Krajowej,Niemodlińska,21,49-156,Gracze,774609823,774609823,www.szkola-gracze.cba.pl,001,001,100,0100,0001,Gmina,16,09,07,M-Gm,,,,,,00118220400000,178,90,0,9.00,14,13,3.52
7554,18,05,04,Osobnica,3,00003,002,Szkoła Podstawowa nr 1 w Osobnicy,św. Jan Kanty,,99,38-241,Osobnica,134427024,134427024,www.zsosobnica.szkolnastrona.pl,001,001,100,0100,0001,Gmina,18,05,04,Gm,,,,,,00119716300000,178,79,30,10.00,0,0,0.00
7909,18,12,06,Rudnik nad Sanem,2,00003,001,Publiczna Szkoła Podstawowa nr 2,,Piłsudskiego,7,37-420,Rudnik nad Sanem,158761124,158761420,,001,001,100,0100,0001,Gmina,18,12,06,M-Gm,,,,,,00118779100000,178,75,17,9.00,15,2,1.50
8005,18,14,06,Rozbórz,3,00003,002,Szkoła Podstawowa w Rozborzu,im.Sw.Franciszka z Asyżu,,568,37-200,Przeworsk,166486393,,,001,001,100,0100,0001,Gmina,18,14,06,Gm,,,,,,00120807900000,178,89,35,10.00,0,0,0.00
8560,20,05,08,Narew,3,00003,002,Szkoła Podstawowa im. gen.Zygmunta Berlinga w Narwi,Generał Zygmunt Berling,Mickiewicza,81,17-210,Narew,856816644,856816644,,001,001,100,0100,0001,Gmina,20,05,08,Gm,,,,,,00055807300000,178,94,0,9.00,0,0,0.00
8617,20,07,09,Zbójna,3,00003,001,Szkoła Podstawowa im. Marii Konopnickiej w Zbójnej,Maria Konopnicka,Łomżyńska,35,18-416,Zbójna,862140010,862140010,www.sp-zbojna.szkolnastrona.pl,001,001,100,0100,0001,Gmina,20,07,09,Gm,,,,,,00027284000000,178,90,50,10.00,14,5,1.89
8746,20,13,10,Jabłonka Kościelna,3,00003,002,Szkoła Podstawowa w Jabłonce Kościelnej,,,50,18-200,Wysokie Mazowieckie,,,,001,001,100,0100,0001,Gmina,20,13,10,Gm,,,,,,00071952400000,178,82,53,10.00,0,0,0.00
9600,24,02,01,Szczyrk,2,00003,002,ZSPiG Nr 1 - Szkoła Podstawowa,Helena Marusarzówna,Szkolna,9,43-370,Szczyrk,338178559,338178559,www.szkola1.szczyrk.pl,001,001,100,0100,0001,Gmina,24,02,01,M,,,,,,07273689000000,178,93,0,9.00,0,0,0.00
10092,24,13,04,Tarnowskie Góry,2,00003,002,SZKOŁA PODSTAWOWA NR 12,,ŻEROMSKIEGO,64,42-603,TARNOWSKIE GÓRY,323848215,323848215,,001,001,100,0100,0001,Gmina,24,13,04,M,,,,,,00073054300000,178,86,0,8.00,0,0,0.00
10995,26,04,09,Mąchocice-Scholasteria,3,00003,001,Szkoła Podstawowa im. Stefana Żeromskiego w Mąchocicach - Scholasterii,Stefan Żeromski,,56 a,26-001,Masłów,413111105,413111064,www.spscholasteria.ehost,001,001,100,0100,0001,Gmina,26,04,09,Gm,,,,,,00121752300000,178,80,49,9.00,14,3,1.41
12075,30,05,03,Kamieniec,3,00003,001,Szkoła Podstawowa im. Jana Pawła II w Kamieńcu,Jan Paweł II,Stawowa,28,64-061,Kamieniec,614430088,614430088,http://szpkamieniec.edupage.org/,001,001,100,0100,0001,Gmina,30,05,03,Gm,,,,,,00065527300000,178,77,0,9.00,15,0,0.00
12081,30,05,04,Rostarzewo,3,00003,002,SZKOŁA PODSTAWOWA IM. KRZYSZTOFA ŻEGOCKIEGO W ZESPOLE PRZEDSZKOLNO - SZKOLNO-GIMNAZJALNYM W ROSTARZEWIE,KRZYSZTOF ŻEGOCKI,RAKONIEWICKA,23,62-068,ROSTARZEWO,614442523,614442523,www.szkolarostarzewo.pl,001,001,100,0100,0001,Gmina,30,05,04,M-Gm,,,,,,00122549700000,178,73,0,9.00,0,0,0.00
12458,30,16,02,Gościejewo,3,00003,002,SZKOŁA PODSTAWOWA,Noblistów Polskich,GOŚCIEJEWO,14,64-611,GOŚCIEJEWO,672619292,672619292,www.zsgosciejewo.pl,001,001,100,0100,0001,Gmina,30,16,02,M-Gm,,,,,,00113054900000,178,91,40,10.00,0,0,0.00
12764,30,23,04,Giewartów,3,00003,001,Szkoła Podstawowa w Giewartowie,Kornel Makuszyński,Armii Krajowej,9,62-402,Ostrowite,632766142,632766142,http//:spgiewartow.home.pl,001,001,100,0100,0001,Gmina,30,23,04,Gm,,,,,,00119489700000,178,88,50,10.00,13,4,1.93
13176,32,01,02,Kościernica,3,00003,001,Szkoła Podstawowa im. ppor. Ryszarda Kuleszy w Kościernicy,ppor. Ryszard Kulesza,Kościernica,28,78-200,Białogard,943122399,943122399,www.spkosciernica.republika.pl,001,001,100,0100,0001,Gmina,32,01,02,Gm,,,,,,33038561600000,178,71,25,10.00,14,4,1.77
13233,32,04,03,Dębice,3,00003,001,SZKOŁA PODSTAWOWA,JANUSZ KUSOCIŃSKI,,29,72-130,MASZEWO,914191195,914191195,spdebice.pl,001,001,100,0100,0001,Gmina,32,04,03,M-Gm,,,,,,00122315600000,178,80,29,11.00,15,5,2.59
25,02,01,04,Nowa Wieś,3,00003,002,Szkoła Podstawowa w Nowej Wsi,Józef Piłsudski,Nowa Wieś,26a,59-730,Nowogrodziec,757362083,757362083,,001,001,100,0100,0001,Gmina,02,01,04,M-Gm,,,,,,00117917100000,177,87,22,10.00,0,0,0.00
35,02,01,06,Raciborowice Dolne,3,00003,001,SZKOŁA PODSTAWOWA IM.H.SIENKIEWICZA W RACIBOROWICACH DOLNYCH,HENRYK SIENKIEWICZ,,,59-720,RACIBOROWICE DOLNE,,,,001,001,100,0100,0001,Gmina,02,01,06,Gm,,,,,,00124014300000,177,83,25,8.00,12,3,0.51
3084,10,09,02,Kiełczygłów,3,00003,002,Szkoła Podstawowa nr 1 im. Adama Mickiewicza,Adam Mickiewicz,Tysiąclecia,8,98-358,Kiełczygłów,,,,001,001,100,0100,0001,Gmina,10,09,02,Gm,,,,,,00067954600000,177,89,0,12.00,0,0,0.00
3207,10,12,13,Wielgomłyny,3,00003,001,Publiczna Szkoła Podstawowa w Wielgomłynach,,Radomszczańska,9,97-525,Wielgomłyny,447871013,447871013,pspwielgomlyny.superszkolna.pl,001,001,100,0100,0001,Gmina,10,12,13,Gm,,,,,,00075645900000,177,77,38,9.00,13,7,3.47
4617,12,15,05,Toporzysko,3,00003,002,Szkoła Podstawowa im. Jana Kochanowskiego,im. Jana Kochanowskiego,,166,34-240,Jordanów,182873318,182873318,zstoporzysko.h2.pl,001,001,100,0100,0001,Gmina,12,15,05,Gm,,,,,,49054898800000,177,104,32,10.00,0,0,0.00
5685,14,16,06,Nur,3,00003,002,Szkoła Podstawowa im. Marii Konopnickiej w Nurze,Maria Konopnicka,ŁOMŻYŃSKA,14,07-322,NUR,862774106,862774106,spnur.gminanur.pl,001,001,100,0100,0001,Gmina,14,16,06,Gm,,,,,,00064726200000,177,73,38,9.00,0,0,0.00
6162,14,27,05,Borkowo Kościelne,3,00003,001,Szkoła Podstawowa w Borkowie Kościelnym,,Szkolna,2,09-200,Sierpc,242752537,242752537,spborkowo.gmina.sierpc.pl,001,001,100,0100,0001,Gmina,14,27,05,Gm,,,,,,00111361100000,177,90,16,10.00,14,6,3.48
6411,14,35,02,Stare Bosewo,3,00003,002,SZKOŁA PODSTAWOWA,ks. Jan Twardowski,ROZWOJOWA,19,07-210,DŁUGOSIODŁO,297416215,297416215,starebosewo.szkolnastrona.pl,001,001,100,0100,0001,Gmina,14,35,02,Gm,,,,,,00124456600000,177,89,0,10.00,0,0,0.00
7071,16,05,05,Zdzieszowice,2,00003,001,Publiczna Szkoła Podstawowa nr 2 w Zdzieszowicach,Artur Gadziński,Plac 1 Maja,1,47-330,Zdzieszowice,774844376,774844376,www.psp2zdzieszowice.szkolnastrona.pl,001,001,100,0100,0001,Gmina,16,05,05,M-Gm,,,,,,00026411800000,177,91,0,9.00,14,9,3.81
7427,18,03,04,Pustków,3,00003,002,Publiczna Szkoła Podstawowa z Oddziałami Integracyjnymi w Pustkowie,Maria Konopnicka,-,94,39-205,Pustków,146821060,146821060,www.zs_pustkow.superszkolna.pl,001,001,100,0100,0001,Gmina,18,03,04,Gm,,,,,,00119086000000,177,94,0,9.00,0,0,0.00
8658,20,10,08,Perlejewo,3,00003,001,Szkoła Podstawowa w Perlejewie,-,-,45,17-322,Perlejewo,856578505,856578505,www.perlejewo.pl,001,001,100,0100,0001,Gmina,20,10,08,Gm,,,,,,00027285600000,177,87,38,11.00,19,3,1.28
8971,22,04,04,Wiślina,3,00003,001,Szkoła Podstawowa w Wiślinie,,Mostowa,5,83-021,Wiślina,586828425,586828425,,001,001,100,0100,0001,Gmina,22,04,04,Gm,,,,,,00117288400000,177,83,35,10.00,14,5,2.67
9602,24,02,02,Bestwinka,3,00003,002,Szkoła Podstawowa w Bestwince,,Dworkowa,3,43-512,Bestwina,322157186,322157186,zespolszkolbestwinka.pl,001,001,100,0100,0001,Gmina,24,02,02,Gm,,,,,,00139995500000,177,83,0,10.00,0,0,0.00
10239,24,17,04,Jeleśnia,3,00003,002,Szkoła Podstawowa,IM. HENRYKA SIENKIEWICZA,RYNEK,11,34-340,JELEŚNIA,338636116,338636116,,001,001,100,0100,0001,Gmina,24,17,04,Gm,,,,,,07039744800000,177,79,0,8.00,0,0,0.00
10541,24,68,01,Jaworzno,2,00003,001,Szkoła Podstawowa Nr 9 w Jaworznie,Henryka Sienkiewicza,Batorego,48,43-602,Jaworzno,327629277,327629278,www.sp9.jaworzno.edu.pl,001,001,100,0100,0001,Gmina,24,68,01,M,,,,,,00072924400000,177,90,44,10.00,18,9,3.24
11261,26,10,04,Skarżysko Kościelne,3,00003,002,Szkoła Podstawowa w Skarżysku Kościelnym,Stanisław Staszic,Szkolna,5,26-115,Skarżysko Kościelne,412714660,412714660,www.zspsk.pl,001,001,100,0100,0001,Gmina,26,10,04,Gm,,,,,,00119354400000,177,91,0,9.00,0,0,0.00
11307,26,11,05,Wąchock,1,00003,002,Szkoła Podstawowa,Bohaterów Powstania Styczniowego,Kościelna,10,27-215,Wąchock,412715079,412715813,www.zpowachock.edu.pl,001,001,100,0100,0001,Gmina,26,11,05,M-Gm,,,,,,00027292200000,177,88,0,10.00,0,0,0.00
11506,28,05,03,Pisanica,3,00003,002,Szkoła Podstawowa,Jan Paweł II,-,65,19-314,Kalinowo,876298392,876298392,www.zspisanica.netstrefa.eu,001,001,100,0100,0001,Gmina,28,05,03,Gm,,,,,,00116484400000,177,91,37,9.00,0,0,0.00
12051,30,04,03,Niepart,3,00003,001,Szkoła Podstawowa w Nieparcie,,Niepart,45,63-840,Krobia,655474202,655474202,www.zsgostkowo.pl,001,001,100,0100,0021,"""Edukacyjny Związek Międzygminny Gostkowo-Niepart""",30,04,03,M-Gm,0001,Gmina Krobia (miejsko-wiejska),30,04,03,30117501100000,177,96,43,9.00,8,11,5.88
839,04,01,08,Zbrachlin,3,00003,002,Szkoła Podstawowa w Zbrachlinie,Ignacy Jan Paderewski,-,16,87-731,Waganiec,542830900,542830901,zszbrachlin.republika.pl,001,001,100,0100,0001,Gmina,04,01,08,Gm,,,,,,00113485000000,176,97,0,9.00,0,0,0.00
983,04,06,06,Lisnowo,3,00003,001,Szkoła Podstawowa w Lisnowie,ks. Jan Twardowski,,1,86-342,Lisnowo,564660576,564660576,www.splisnowo.szkolnastrona.pl,001,001,100,0100,0001,Gmina,04,06,06,Gm,,,,,,00121162100000,176,80,36,9.00,12,3,2.28
1709,06,04,07,Uchanie,3,00003,001,Szkoła Podstawowa w Uchaniach,Papież Jan Paweł II,Szkolna,13,22-510,Uchanie,846577020,846577021,www.szkolauchanie.net.pl,001,001,100,0100,0001,Gmina,06,04,07,Gm,,,,,,00067802100000,176,78,18,9.00,19,3,1.44
2005,06,11,03,Wola Gułowska,3,00003,002,Szkoła Podstawowa im. gen. Franciszka Kleeberga w Woli Gułowskiej,Franciszek Kleeberg,,60,21-481,Wola Gułowska,,,,001,001,100,0100,0001,Gmina,06,11,03,Gm,,,,,,03031171600000,176,84,25,9.00,0,0,0.00
2024,06,11,05,Zalesie,3,00003,002,Szkoła Podstawowa w Zalesiu,,,141,21-400,Łuków,257982802,257982802,,001,001,100,0100,0001,Gmina,06,11,05,Gm,,,,,,00112509200000,176,85,0,9.00,0,0,0.00
2092,06,12,07,Wilków,3,00003,002,Szkoła Podstawowa,,,66,24-313,Wilków,818281012,818281012,www.sp-wilkow.net,001,001,100,0100,0001,Gmina,06,12,07,Gm,,,,,,00115223200025,176,83,26,9.00,0,0,0.00
2385,06,20,14,Zawada,3,00003,001,Szkoła Podstawowa im. Marii Konopnickiej w Zawadzie,Maria Konopnicka,Zawada,46,22-400,Zamość,846168024,846168024,www.szkolazawada.pl,001,001,100,0100,0001,Gmina,06,20,14,Gm,,,,,,00115682700000,176,73,39,9.00,12,3,1.38
